Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID,read_dates,genres
21842135,"The Outskirter's Secret (The Steerswoman, #2)",Rosemary Kirstein,"Kirstein, Rosemary",,,,3,4.31,Rosemary Kirstein,Kindle Edition,342,2014,1992,2019/04/27,2019/04/21,,,read,,,,1,,,0,,,,,,"2019-04-21,2019-04-27",Fantasy|105;Science Fiction|52;Fiction|20;Science Fiction Fantasy|16
20422046,"The Steerswoman (The Steerswoman, #1)",Rosemary Kirstein,"Kirstein, Rosemary",,,,4,3.98,,Kindle Edition,288,2013,1989,2019/04/21,2019/04/19,,,read,,,,1,,,0,,,,,,"2019-04-19,2019-04-21",Fantasy|313;Science Fiction|94;Fiction|48;Science Fiction Fantasy|22
19011932,Warlord (Raj Whitehall),David Drake,"Drake, David",S.M. Stirling,,,0,4.21,Baen Books,Kindle Edition,576,2003,2003,2010/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2010-01-01",Fantasy|2;Science Fiction|2
41940371,Perihelion Summer,Greg Egan,"Egan, Greg",,1250313783,9781250313782,4,3.34,Tor.com,Paperback,224,2019,2019,2019/04/18,2019/04/18,,,read,,,,1,,,0,,,,,,"2019-04-18,2019-04-18",Science Fiction|34;Fiction|8;Novella|5
2425528,Incandescence,Greg Egan,"Egan, Greg",,0575081627,9780575081628,5,3.62,Gollancz,Hardcover,300,2008,2008,2019/04/17,2019/04/17,,,read,,,,1,,,0,,,,,,"2019-04-16,2019-04-17","Science Fiction|138;Fiction|49;Science Fiction,Hard Science Fiction|11"
34404229,Mutiny Near Earth,Richard   Penn,"Penn, Richard",,,,4,4,,Kindle Edition,354,2017,,2019/04/16,2019/04/13,,,read,,,,1,,,0,,,,,,"2019-04-12,2019-04-16",
24700983,Caverns of Procellarum (Steps to Space #2),Richard Penn,"Penn, Richard",,,,3,4.11,Richard Penn,Kindle Edition,128,2015,2015,,2019/04/12,,,read,,,,1,,,0,,,,,,"2019-04-10,2019-04-12",
2425531,Axiomatic,Greg Egan,"Egan, Greg",,0575081740,9780575081741,4,4.27,Gollancz,Paperback,345,2008,1990,2019/04/05,2019/04/01,,,read,,,4<br/>5<br/>2<br/>3<br/>3 (blood sisters)<br/>3.5<br/>3<br/>3<br/>4 (a kidnapping)<br/>5<br/>4<br/>3<br/>4 (cutie)<br/>3<br/>4 (appropriate love)<br/>3<br/>4<br/>4,1,,,0,,,,,,"2019-04-01,2019-04-05",Science Fiction|265;Short Stories|140;Fiction|112
23603623,Spacetug Copenhagen,Richard   Penn,"Penn, Richard",,,,3,3.68,Richard Penn,ebook,78,2014,2014,2019/03/28,2019/03/28,,,read,,,,1,,,0,,,,,,"2019-03-28,2019-03-28",Science Fiction|3
23268017,Freedom at Feronia,Richard   Penn,"Penn, Richard",,,9781311508935,4,3.67,Smashwords,ebook,,2014,2014,2019/03/21,2019/03/15,,,read,,,,1,,,0,,,,,,"2019-03-17,2019-03-21",
12855395,Free Radical,Shamus Young,"Young, Shamus",,1257252763,9781257252763,4,4.36,Lulu.com,ebook,0,2011,2003,2009/01/01,2015/08/30,,,read,,,,2,,,0,,,,,,",2009-01-01",Science Fiction|2
42980039,The Other Kind of Life,Shamus Young,"Young, Shamus",,,,4,4.09,Twenty Sided Books,Kindle Edition,376,2018,,2019/03/09,2019/03/08,,,read,,,,1,,,0,,,,,,"2019-03-08,2019-03-09",Science Fiction|3
32998292,"The Hod King (The Books of Babel, #3)",Josiah Bancroft,"Bancroft, Josiah",,,,2,4.52,Orbit,,608,2019,2019,2019/03/08,2019/03/05,,,read,,,,1,,,0,,,,,,"2019-03-05,2019-03-08","Fantasy|244;Science Fiction,Steampunk|53;Fiction|33;Science Fiction|29"
26159745,Ancestral Night (White Space #1),Elizabeth Bear,"Bear, Elizabeth",,1473208742,9781473208742,0,3.82,Gollancz,Paperback,502,2019,2019,,2019/03/05,to-read,to-read (#54),to-read,,,,0,,,0,,,,,,,"Science Fiction|171;Space,Space Opera|48;Fiction|39"
35959733,"Arm of the Sphinx (The Books of Babel, #2)",Josiah Bancroft,"Bancroft, Josiah",,031651795X,9780316517959,3,4.41,Orbit,Paperback,448,2018,2014,2019/02/28,2019/02/23,,,read,,,,1,,,0,,,,,,"2019-02-23,2019-02-28","Fantasy|420;Science Fiction,Steampunk|104;Fiction|48;Science Fiction|39;Adventure|23"
35271523,"Senlin Ascends (The Books of Babel, #1)",Josiah Bancroft,"Bancroft, Josiah",,0316517917,9780316517911,3,4.18,Orbit,Paperback,389,2018,2013,2019/02/23,2018/01/19,,,read,,,,1,,,0,,,,,,"2019-02-22,2019-02-23","Fantasy|1532;Science Fiction,Steampunk|272;Fiction|231;Science Fiction|167"
25566132,Bryony and Roses,T. Kingfisher,"Kingfisher, T.",,,,4,4.15,,Kindle Edition,216,2015,2015,2019/02/21,2019/02/21,,,read,,,,1,,,0,,,,,,"2019-02-21,2019-02-21","Fantasy|271;Fantasy,Fairy Tales|70;Romance|69;Retellings|51;Fairy Tales,Beauty and The Beast|40;Fiction|39"
23205147,The Dark Colony,Richard   Penn,"Penn, Richard",,131081693X,9781310816932,4,3.55,Smashwords,ebook,,2014,2014,2019/02/17,2019/02/16,,,read,,,,1,,,0,,,,,,"2019-02-16,2019-02-17",Science Fiction|3
28762897,"The Vagrant (The Vagrant, #1)",Peter  Newman,"Newman, Peter",,,,3,3.66,Harper Voyager,Kindle Edition,400,2016,2015,2019/02/13,2018/06/26,,,read,,,,1,,,0,,,,,,"2019-02-11,2019-02-13","Fantasy|691;Science Fiction|90;Science Fiction,Dystopia|57;Fiction|55"
37941736,The Million,Karl Schroeder,"Schroeder, Karl",,1250185424,9781250185426,3,3.29,Tor.com,Paperback,187,2018,2018,2019/02/04,2019/02/04,,,read,,,,1,,,0,,,,,,"2019-02-04,2019-02-05",Science Fiction|29;Novella|9;Fiction|7;Speculative Fiction|4
13888,"Knife of Dreams (The Wheel of Time, #11)",Robert Jordan,"Jordan, Robert",,0812577566,9780812577563,0,4.15,Tom Doherty Associates,Mass Market Paperback,860,2006,2005,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|5282;Fiction|518;Fantasy,Epic Fantasy|472"
113435,"Crossroads of Twilight (The Wheel of Time, #10)",Robert Jordan,"Jordan, Robert",,0312864590,9780312864590,0,3.82,Tor Books,Hardcover,704,2003,2003,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|5467;Fiction|552;Fantasy,Epic Fantasy|470;Science Fiction Fantasy|188;Fantasy,High Fantasy|176;Epic|116;Adventure|84;Fantasy,Magic|71;Audiobook|58;Adult|45"
13891,"Winter's Heart (The Wheel of Time, #9)",Robert Jordan,"Jordan, Robert",,081257558X,9780812575583,0,3.94,Tor Fantasy,Mass Market Paperback,780,2002,2000,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|5937;Fiction|606;Fantasy,Epic Fantasy|499"
13890,"A Crown of Swords (The Wheel of Time, #7)",Robert Jordan,"Jordan, Robert",,0812550285,9780812550283,0,4.04,Tor Books,Mass Market Paperback,880,1997,1996,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|6601;Fiction|684;Fantasy,Epic Fantasy|527"
35231,"Lord of Chaos (The Wheel of Time, #6)",Robert Jordan,"Jordan, Robert",,0812513754,9780812513752,0,4.13,Tor Books,Mass Market Paperback,1011,1995,1994,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|7010;Fiction|715;Fantasy,Epic Fantasy|554;Science Fiction Fantasy|259"
13895,"The Fires of Heaven (The Wheel of Time, #5)",Robert Jordan,"Jordan, Robert",,1857232097,9781857232097,0,4.16,Orbit,Paperback,912,1994,1993,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|7321;Fiction|767;Fantasy,Epic Fantasy|574;Science Fiction Fantasy|271"
9539,"The Shadow Rising (The Wheel of Time, #4)",Robert Jordan,"Jordan, Robert",,0812513738,9780812513738,0,4.24,Tom Doherty Tor Fantasy,Mass Market Paperback,1007,1993,1992,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|8067;Fiction|879;Fantasy,Epic Fantasy|619;Science Fiction Fantasy|305"
34897,"The Dragon Reborn (The Wheel of Time, #3)",Robert Jordan,"Jordan, Robert",,0765305119,9780765305114,0,4.25,Tor Books,Mass Market Paperback,624,2002,1991,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|9075;Fiction|984;Fantasy,Epic Fantasy|673;Science Fiction Fantasy|341"
233649,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,0812517725,9780812517729,0,4.23,Tor Books,Mass Market Paperback,705,1991,1990,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|9840;Fiction|1078;Fantasy,Epic Fantasy|720;Science Fiction Fantasy|365;Fantasy,High Fantasy|336"
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,0812511816,9780812511819,0,4.18,Tor Books,Mass Market Paperback,814,1990,1990,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|14856;Fiction|1821;Fantasy,Epic Fantasy|988;Fantasy,High Fantasy|562"
140974,"The Path of Daggers (The Wheel of Time, #8)",Robert Jordan,"Jordan, Robert",,0812550293,9780812550290,0,3.92,Tor Books,Mass Market Paperback,685,1999,1998,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|6215;Fiction|642;Fantasy,Epic Fantasy|508"
541932,"Master and Fool (Book of Words, #3)",J.V. Jones,"Jones, J.V.",,0446670960,9780446670968,0,3.92,Aspect,Paperback,532,1996,1996,,2019/02/04,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|377;Fiction|25;Fantasy,Epic Fantasy|16;Science Fiction Fantasy|14"
541934,"A Man Betrayed (Book of Words, #2)",J.V. Jones,"Jones, J.V.",,0446603511,9780446603515,0,3.91,Aspect Fantasy,Paperback,598,1996,1996,,2019/02/04,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|408;Fiction|26;Fantasy,Epic Fantasy|17;Science Fiction Fantasy|14;Fantasy,High Fantasy|11"
29137,"The Baker's Boy (Book of Words, #1)",J.V. Jones,"Jones, J.V.",,1857233751,9781857233759,0,3.79,Orbit,Mass Market Paperback,552,1997,1995,,2019/02/04,,,read,,,,2,,,0,,,,,,",2007-01-01","Fantasy|609;Fiction|38;Fantasy,Epic Fantasy|27;Science Fiction Fantasy|20"
47959,"Queen of the Darkness (The Black Jewels, #3)",Anne Bishop,"Bishop, Anne",,0451456734,9780451456731,3,4.37,Roc,Mass Market Paperback,430,2000,2000,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|1820;Romance|224;Fantasy,Magic|137;Fiction|127;Fantasy,Dark Fantasy|114"
47957,"Heir to the Shadows (The Black Jewels, #2)",Anne Bishop,"Bishop, Anne",,0451456726,9780451456724,3,4.33,Roc,Mass Market Paperback,482,1999,1999,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|1911;Romance|197;Fantasy,Magic|151;Fiction|141;Fantasy,Dark Fantasy|126"
47956,"Daughter of the Blood (The Black Jewels, #1)",Anne Bishop,"Bishop, Anne",,0451456718,9780451456717,3,4.09,Roc NAL (New American Library) Penguin,Mass Market Paperback,412,1998,1998,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|3031;Romance|296;Fantasy,Magic|248;Fiction|209;Fantasy,Dark Fantasy|175"
92755,"The Riddle-Master of Hed (Riddle-Master, #1)",Patricia A. McKillip,"McKillip, Patricia A.",,0345331044,9780345331045,0,4.01,Del Rey / Ballantine,Paperback,240,1980,1976,,2019/02/04,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|420;Fiction|113;Fantasy,High Fantasy|52;Young Adult|50;Science Fiction Fantasy|43"
13812,"Magician: Apprentice (The Riftwar Saga, #1)",Raymond E. Feist,"Feist, Raymond E.",,0553564943,9780553564945,3,4.17,Bantam Spectra,Mass Market Paperback,485,1994,1982,,2016/09/01,,,read,,,,1,,,0,,,,,,",2006-01-01","Fantasy|4197;Fiction|351;Fantasy,Epic Fantasy|217;Fantasy,High Fantasy|156;Science Fiction Fantasy|128"
13810,"Magician: Master (The Riftwar Saga, #2)",Raymond E. Feist,"Feist, Raymond E.",,0553564935,9780553564938,3,4.25,Spectra Books,Mass Market Paperback,499,1993,1982,,2016/09/01,,,read,,,,1,,,0,,,,,,",2006-01-01","Fantasy|2843;Fiction|195;Fantasy,Epic Fantasy|136;Fantasy,High Fantasy|96;Science Fiction Fantasy|87"
149302,"Silverthorn (The Riftwar Saga, #3)",Raymond E. Feist,"Feist, Raymond E.",,0586064176,9780586064177,3,4.08,Grafton Books,Mass Market Paperback,432,1986,1985,,2016/09/01,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|3333;Fiction|273;Fantasy,Epic Fantasy|167;Fantasy,High Fantasy|111"
186669,"Brilliance of the Moon (Tales of the Otori, #3)",Lian Hearn,"Hearn, Lian",,1594480869,9781594480867,0,4.05,Riverhead Books,Paperback,346,2005,2004,,2019/02/04,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|857;Fiction|240;Historical,Historical Fiction|203;Cultural,Japan|136;Young Adult|118;Historical|88;Romance|49;Cultural,Asia|33;Historical Fiction,Historical Fantasy|30;Adventure|30"
77161,"Grass for His Pillow (Tales of the Otori, #2)",Lian Hearn,"Hearn, Lian",,1594480036,9781594480034,0,4.03,Riverhead Books,Paperback,344,2004,2003,,2019/02/04,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|1059;Fiction|283;Historical,Historical Fiction|238;Cultural,Japan|158;Young Adult|133;Historical|90"
77160,"Across the Nightingale Floor (Tales of the Otori, #1)",Lian Hearn,"Hearn, Lian",,1573223328,9781573223324,0,4.06,Riverhead Books,Paperback,305,2002,2002,,2019/02/04,,,read,,,,1,,,0,,,,,,",2007-01-01","Fantasy|1918;Fiction|511;Historical,Historical Fiction|475;Cultural,Japan|293;Young Adult|286;Historical|216"
153782,"Shatterglass (The Circle Opens, #4)",Tamora Pierce,"Pierce, Tamora",,059039696X,9780590396967,0,4.19,Scholastic Paperbacks,Mass Market Paperback,357,2006,2003,,2019/02/04,,,read,,,,1,,,0,,,,,,,"Young Adult|568;Fantasy|556;Fiction|143;Fantasy,Magic|137"
153792,"Cold Fire (The Circle Opens, #3)",Tamora Pierce,"Pierce, Tamora",,0590396560,9780590396561,0,4.08,Scholastic Paperbacks,Mass Market Paperback,355,2006,2002,,2019/02/04,,,read,,,,1,,,0,,,,,,,"Fantasy|1328;Young Adult|578;Fiction|138;Fantasy,Magic|133"
24093,"Street Magic (The Circle Opens, #2)",Tamora Pierce,"Pierce, Tamora",,0590396439,9780590396431,0,4.15,Scholastic,Mass Market Paperback,300,2006,2001,,2019/02/04,,,read,,,,1,,,0,,,,,,,"Fantasy|1426;Young Adult|612;Fiction|155;Fantasy,Magic|139"
153781,"Magic Steps (The Circle Opens, #1)",Tamora Pierce,"Pierce, Tamora",,0590396056,9780590396059,0,4.01,Scholastic,Mass Market Paperback,264,2006,2000,,2019/02/04,,,read,,,,1,,,0,,,,,,,"Fantasy|1553;Young Adult|646;Fantasy,Magic|171;Fiction|167"
41541514,"Finders (Firstborn, Lastborn #1)",Melissa Scott,"Scott, Melissa",Eleni Tsami,1936460882,9781936460885,0,3.75,Candlemark & Gleam,Paperback,372,2018,2018,,2019/02/04,to-read,to-read (#53),to-read,,,,0,,,0,,,,,,,Science Fiction|17;Fantasy|5;Science Fiction Fantasy|3
40731133,The 2020 Commission Report on the North Korean Attacks on The United States,Jeffrey  Lewis,"Lewis, Jeffrey",,,,4,4.2,Virgin Digital,Kindle Edition,304,2018,2018,,2018/08/14,,,read,,,,1,,,0,,,,,,"2018-08-14,2018-08-14","Fiction|56;Politics|17;Science Fiction,Alternate History|10;Speculative Fiction|9;Science Fiction|7;War,Military Fiction|7"
8236603,The Pirates Of Rosinante [The Rosinante Trilogy #3],Alexis A. Gilliland,"Gilliland, Alexis A.",,,,3,3.89,,Kindle Edition,250,,1982,,2019/02/02,,,read,,,,1,,,0,,,,,,"2019-02-02,2019-02-03",Fiction|4;Science Fiction|3
6218079,"The Revolution from Rosinante (Rosinante, #1)",Alexis A. Gilliland,"Gilliland, Alexis A.",,,,3,3.48,,Kindle Edition,185,,1981,2019/02/02,2019/01/31,,,read,,,,1,,,0,,,,,,"2019-01-30,2019-02-02",Science Fiction|10;Fiction|3
8460921,"A Conspiracy of Kings (The Queen's Thief, #4)",Megan Whalen Turner,"Turner, Megan Whalen",,,,3,4.1,Greenwillow Books,Kindle Edition,339,2010,2010,2017/11/01,2017/11/01,,,read,,,,1,,,0,,,,,,"2017-10-31,2017-11-01",Fantasy|789;Young Adult|290;Fiction|90;Adventure|80
36869307,Phoresis,Greg Egan,"Egan, Greg",,1596068663,9781596068667,4,3.79,Subterranean Press,Hardcover,163,2018,,2019/01/25,2019/01/24,,,read,"A classic Greg Egan novel: The worldbuilding is immaculate and inventive from a physics/technology point of view, and interesting, but not as well developed, from a biological point of view. Characters and societies are only vaguely sketched. The only adversaries are the laws of physics and the harsh nature of the environments the characters find themselves in. These are overcome using intelligence, scientific reasoning, and prodigious amounts of bravery. Disagreements between characters play only a minor role.<br/><br/>I enjoy Egans books a lot whenever I read them, but I wouldn't want to read a lot of them at once. [b:Phoresis|36869307|Phoresis|Greg Egan|https://images.gr-assets.com/books/1520615381s/36869307.jpg|58636418] might be a good introduction to his style. It's tightly written and a lot easier to comprehend than e.g. [b:Dichronauts|30351492|Dichronauts|Greg Egan|https://images.gr-assets.com/books/1465076194s/30351492.jpg|50855668] (which is probably impossible to follow without some prior experience with the mathematics of special relativity).",,,1,,,0,,,,,,"2019-01-24,2019-01-25",Science Fiction|8;Novella|2;Fiction|2
34208642,Dichronauts,Greg Egan,"Egan, Greg",,,,4,3.54,Greg Egan,Kindle Edition,300,2017,2017,2017/07/17,2017/07/14,,,read,,,,1,,,0,,,,,,"2017-07-13,2017-07-17",Science Fiction|34;Fiction|11
8306741,"Thick as Thieves (The Queen's Thief, #5)",Megan Whalen Turner,"Turner, Megan Whalen",,0062568248,9780062568243,4,4.18,Greenwillow Books,Hardcover,337,2017,2017,2019/01/23,2018/07/18,,,read,,,,1,,,0,,,,,,"2019-01-22,2019-01-23","Fantasy|881;Young Adult|361;Adventure|99;Fiction|91;Young Adult,Young Adult Fantasy|50"
35077169,"Shadow Captain (Revenger, #2)",Alastair Reynolds,"Reynolds, Alastair",,0575090634,9780575090637,3,3.79,Gollancz,Hardcover,488,2019,2019,2019/01/15,2019/01/12,,,read,,,,1,,,0,,,,,,"2019-01-12,2019-01-15","Science Fiction|26;Fiction|8;Space,Space Opera|7"
39869053,Alliance Rising: The Hinder Stars I (Alliance-Union Universe),C.J. Cherryh,"Cherryh, C.J.",Jane S. Fancher,,,4,4.16,DAW,Kindle Edition,352,2019,2019,2019/01/11,2019/01/08,,,read,,,,1,,,0,,,,,,"2019-01-08,2019-01-11","Science Fiction|12;Fiction|4;Space,Space Opera|2"
33380659,The Halcyon Fairy Book,T. Kingfisher,"Kingfisher, T.",,161037326X,9781610373265,4,4.49,NESFA Press,Hardcover,365,2017,2017,2019/01/08,2019/01/07,,,read,,,,1,,,0,,,,,,"2019-01-07,2019-01-08","Fantasy|20;Short Stories|6;Fantasy,Fairy Tales|5;Anthologies|5;Fiction|3;Female Authors|2"
234225,"Dune (Dune Chronicles, #1)",Frank Herbert,"Herbert, Frank",,0340839937,9780340839935,0,4.23,Hodder & Stoughton,Paperback,604,2006,1965,2010/01/01,2015/08/27,,,read,,,,1,,,0,,,,,,",2010-01-01",Science Fiction|11075;Fiction|5166;Fantasy|3159;Classics|2404
3844951,Incident on a Small Colony,Kristine Smith,"Smith, Kristine",,,,4,3.92,Online Short,,,2008,2008,2019/01/07,2019/01/07,,,read,,,,1,,,0,,,,,,"2019-01-07,2019-01-07",Science Fiction|3;Short Stories|2
35058181,Jackalope Wives and Other Stories,T. Kingfisher,"Kingfisher, T.",,,,5,4.59,Red Wombat Studio,Kindle Edition,278,2017,2017,2019/01/06,2019/01/06,,,read,,,,1,,,0,,,,,,"2019-01-06,2019-01-06","Fantasy|66;Short Stories|52;Fiction|11;Fantasy,Fairy Tales|10;Anthologies|9;Fantasy,Urban Fantasy|6"
43120893,Effulgence,Alicorn,"Alicorn, Alicorn",,,,3,4,,ebook,9000,,,,2018/12/04,,,read,,,words: 2500000,1,,,0,,,,,,"2018-10-19,2018-12-04",
37534877,"Port of Shadows (The Chronicles of the Black Company, #1.5)",Glen Cook,"Cook, Glen",,1250174570,9781250174574,3,3.88,Tor Books,Hardcover,397,2018,2018,2018/12/16,2018/08/30,,,read,,,,1,,,0,,,,,,"2018-12-07,2018-12-16","Fantasy|109;Fiction|19;Fantasy,Dark Fantasy|13;Science Fiction Fantasy|6"
13409450,"Luminosity (Luminosity, #1)",Alicorn,"Alicorn, Alicorn",,,,3,3.75,Self-published,ebook,456,2010,2010,2012/01/01,2014/08/04,,,read,,,,2,,,0,,,,,,",2012-01-01;2018-10-06,2018-10-08","Fiction|10;Fan Fiction|7;Fantasy|7;Fantasy,Paranormal|5"
13409457,"Radiance (Luminosity, #2)",Alicorn,"Alicorn, Alicorn",,,,3,3.8,Self-published,ebook,504,2010,2010,2012/01/01,2014/08/04,,,read,,,,2,,,0,,,,,,",2012-01-01;2018-10-08,2018-10-19","Fan Fiction|9;Fantasy|9;Fiction|5;Fantasy,Paranormal|3;Fantasy,Magic|3"
38887536,The Soldier (Rise of the Jain #1),Neal Asher,"Asher, Neal",,1597809616,9781597809610,0,4.16,Night Shade,Paperback,400,2018,2018,,2018/10/26,to-read,to-read (#52),to-read,,,,0,,,0,,,,,,,"Science Fiction|50;Space,Space Opera|12;Fiction|6"
4692762,Abenteuer Zukunft: Projekte und Visionen für das 3. Jahrtausend,Eirik Newth,"Newth, Eirik",,3423621176,9783423621175,0,4,DTV Deutscher Taschenbuch,Paperback,320,2002,2002,,2018/10/10,,,read,,,,1,,,0,,,,,,,
1940591,Die Magische Insel,Stan Nicholls,"Nicholls, Stan",,345353025X,9783453530256,0,3.52,,,,,2007,,2018/10/10,,,read,,,,1,,,0,,,,,,,"Fantasy|44;Fiction|5;Fantasy,High Fantasy|3"
11054622,"Visualize This: The FlowingData Guide to Design, Visualization, and Statistics",Nathan Yau,"Yau, Nathan",,0470944889,9780470944882,0,3.89,Wiley,Paperback,358,2011,2011,,2018/10/10,,,read,,,,1,,,0,,,,,,,Design|63;Nonfiction|29;Reference|14;Science|13
2449815,How Round Is Your Circle?: Where Engineering and Mathematics Meet,John Bryant,"Bryant, John",Chris Sangwin,069113118X,9780691131184,0,3.78,Princeton University Press,Hardcover,306,2008,2008,,2018/10/10,,,read,,,,1,,,0,,,,,,,"Science|11;Science,Mathematics|9;Nonfiction|4"
42195246,Red (Elcenia),Alicorn,"Alicorn, Alicorn",,,,2,2,,ebook,70,,,,2018/10/06,,,read,,,,1,,,0,,,,,,,
42195236,Siaddaki (Elcenia),Alicorn,"Alicorn, Alicorn",,,,3,3,,ebook,200,,,,2018/10/06,,,read,,,,1,,,0,,,,,,,
17624356,Empaths (Elcenia),Alicorn,"Alicorn, Alicorn",,147750320X,9781477503201,3,3.94,,Paperback,,2012,2012,,2018/10/03,,,read,,,,1,,,0,,,,,,"2018-09-27,2018-10-03",Fantasy|3
22029964,Silver (Elcenia),Alicorn,"Alicorn, Alicorn",,,,3,3.79,,ebook,,,,,2018/09/27,,,read,,,,1,,,0,,,,,,"2018-09-25,2018-09-27",
36405688,Rejoice,Steven Erikson,"Erikson, Steven",,,9781773740133,0,3.84,Gollancz,Hardcover,407,2018,2018,,2018/09/27,to-read,to-read (#51),to-read,,,,0,,,0,,,,,,,"Science Fiction|45;Fiction|9;Science Fiction,Aliens|5"
17517361,Blood (Elcenia),Alicorn,"Alicorn, Alicorn",,1481883976,9781481883979,3,4.11,,Paperback,414,2013,2013,2018/09/24,2018/09/19,,,read,,,,1,,,0,,,,,,"2018-09-19,2018-09-24",Fantasy|3
16129453,"Summons (Elcenia, #1)",Alicorn,"Alicorn, Alicorn",,146998315X,9781469983158,3,3.85,Createspace,Paperback,338,2011,2011,2018/09/18,2018/09/18,,,read,,,,1,,,0,,,,,,"2018-09-17,2018-09-19",Fantasy|4
27392718,Goldmage,Alicorn,"Alicorn, Alicorn",,,,4,3.83,,ebook,,2015,,2018/09/14,2018/09/13,,,read,,,,1,,,0,,,,,,"2018-09-13,2018-09-14",
41822715,Harry Potter and the Deadly Heller,Diane Lynn Castle,"Castle, Diane Lynn",,,,3,4,,,650,2012,2012,,2018/09/13,,,read,,,,1,,,0,,,,,,,
40661800,"The Secret Collocation of Alex Mack (Brane of Extraordinary Women, #5)",Diane Lynn Castle,"Castle, Diane Lynn",,,,3,4,,,1200,2018,2018,,2018/08/20,,,read,,,,1,,,0,,,,,,"2018-08-16,2018-08-19",
